id,iso3,country_name,who_region,year,antigen_code,antigen_desc,schedule_round,target_pop,target_pop_desc,geoarea,age_admin,source_comment
686,BGR,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
688,BGR,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
690,BGR,,EURO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,NATIONAL,,
693,BGR,,EURO,2023.0,,Rabies vaccine,,,,NATIONAL,,
694,BGR,,EURO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
696,BGR,,EURO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
699,BGR,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
705,BGR,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
706,BHR,,EMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
707,BHR,,EMRO,2023.0,,Cholera vaccine,,,,NATIONAL,,
709,BHR,,EMRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
714,BHR,,EMRO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
716,BHR,,EMRO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
717,BHR,,EMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
719,BHR,,EMRO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
721,BHR,,EMRO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
725,BHR,,EMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
727,BHR,,EMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
728,BHR,,EMRO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
729,BHR,,EMRO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
731,BHR,,EMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
735,BHR,,EMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
738,BHR,,EMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
743,BHR,,EMRO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
747,BHR,,EMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
752,BHR,,EMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
757,BHR,,EMRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
763,BHR,,EMRO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
766,BHR,,EMRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
768,BHR,,EMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
771,BHR,,EMRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
774,BHR,,EMRO,2023.0,,Typhoid polysaccharide vaccine,,,,NATIONAL,,
776,BHR,,EMRO,2023.0,,Varicella vaccine,,,,NATIONAL,,
780,BHR,,EMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
781,BHS,,AMRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
782,BHS,,AMRO,2023.0,,DTwP-Hib (Whole cell) vaccine,,,,NATIONAL,,
783,BHS,,AMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
786,BHS,,AMRO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
788,BHS,,AMRO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
790,BHS,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
793,BHS,,AMRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
795,BHS,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
799,BHS,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
802,BHS,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
804,BHS,,AMRO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
805,BHS,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
807,BHS,,AMRO,2023.0,,Mpox (monkeypox) vaccine,,,,NATIONAL,,
809,BHS,,AMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
811,BHS,,AMRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
815,BHS,,AMRO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,SUBNATIONAL,,
817,BHS,,AMRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
819,BHS,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
821,BHS,,AMRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
823,BHS,,AMRO,2023.0,,Varicella vaccine,,,,NATIONAL,,
825,BHS,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
826,BIH,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
827,BIH,,EURO,2023.0,,DTaP-Hib-IPV (acellular) vaccine,,,,NATIONAL,,
831,BIH,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
832,BIH,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
833,BIH,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
835,BIH,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
838,BIH,,EURO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,,,
839,BIH,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
843,BIH,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
844,BIH,,EURO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
845,BIH,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
848,BIH,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
849,BIH,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
850,BIH,,EURO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
851,BLR,,EURO,2023.0,,Anthrax vaccine,,,,NATIONAL,,
852,BLR,,EURO,2023.0,,aP (acellular pertussis) vaccine,,,,NATIONAL,,
853,BLR,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
854,BLR,,EURO,2023.0,,Diphtheria vaccine for older children and adults,,,,NATIONAL,,
855,BLR,,EURO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
856,BLR,,EURO,2023.0,,DTaP (acellular) vaccine,,,,NATIONAL,,
857,BLR,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
860,BLR,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
861,BLR,,EURO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
862,BLR,,EURO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
865,BLR,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
866,BLR,,EURO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
867,BLR,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
868,BLR,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
869,BLR,,EURO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
870,BLR,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
874,BLR,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
877,BLR,,EURO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
881,BLR,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
883,BLR,,EURO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,NATIONAL,,
886,BLR,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
889,BLR,,EURO,2023.0,,Rabies vaccine,,,,NATIONAL,,
890,BLR,,EURO,2023.0,,Adult TBE (tick borne encephalitis) vaccine,,,,NATIONAL,,
891,BLR,,EURO,2023.0,,Pediatric TBE (tick borne encephalitis) vaccine,,,,NATIONAL,,
892,BLR,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
894,BLR,,EURO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
895,BLR,,EURO,2023.0,,Tularemia vaccine,,,,NATIONAL,,
896,BLR,,EURO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
897,BLZ,,AMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
898,BLZ,,AMRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
904,BLZ,,AMRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
906,BLZ,,AMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
909,BLZ,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
911,BLZ,,AMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
912,BLZ,,AMRO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
913,BLZ,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
917,BLZ,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
919,BLZ,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
925,BLZ,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
927,BLZ,,AMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
930,BLZ,,AMRO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,NATIONAL,,
933,BLZ,,AMRO,2023.0,,Rabies vaccine,,,,NATIONAL,,
938,BLZ,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
941,BLZ,,AMRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
947,BLZ,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
948,BMU,,AMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
949,BMU,,AMRO,2023.0,,Cholera vaccine,,,,NATIONAL,,
951,BMU,,AMRO,2023.0,,DTaP-Hib-IPV (acellular) vaccine,,,,NATIONAL,,
955,BMU,,AMRO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
956,BMU,,AMRO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
958,BMU,,AMRO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
960,BMU,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
969,BMU,,AMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
972,BMU,,AMRO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
973,BMU,,AMRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
975,BMU,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
979,BMU,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
981,BMU,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
982,BMU,,AMRO,2023.0,,JE-Inact (Japanese Encephalitis inactivated) vaccine,,,,NATIONAL,,
984,BMU,,AMRO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
986,BMU,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
988,BMU,,AMRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
992,BMU,,AMRO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
993,BMU,,AMRO,2023.0,,Rabies vaccine,,,,NATIONAL,,
995,BMU,,AMRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
997,BMU,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
1003,BMU,,AMRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
1005,BMU,,AMRO,2023.0,,Typhoid conjugate vaccine,,,,NATIONAL,,
1007,BMU,,AMRO,2023.0,,Varicella vaccine,,,,NATIONAL,,
1009,BMU,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
1010,BMU,,AMRO,2023.0,,Shingles (Herpes zoster for older adults) vaccine,,,,NATIONAL,,
1012,BOL,,AMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
1013,BOL,,AMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
1018,BOL,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
1024,BOL,,AMRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
1025,BOL,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
1029,BOL,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
1031,BOL,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
1033,BOL,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
1035,BOL,,AMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
1038,BOL,,AMRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
1041,BOL,,AMRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
1043,BOL,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
1058,BOL,,AMRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
1064,BOL,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
1065,BRA,,AMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
1067,BRA,,AMRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
1070,BRA,,AMRO,2023.0,,DTaP (acellular) vaccine,,,,NATIONAL,,
1073,BRA,,AMRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
1075,BRA,,AMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
1078,BRA,,AMRO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
1079,BRA,,AMRO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
1080,BRA,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
1086,BRA,,AMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
1087,BRA,,AMRO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
1088,BRA,,AMRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
1093,BRA,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
1097,BRA,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
1098,BRA,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
1101,BRA,,AMRO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
1103,BRA,,AMRO,2023.0,,Meningococcal C conjugate vaccine,,,,NATIONAL,,
1106,BRA,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
1108,BRA,,AMRO,2023.0,,"MMRV (Measles, mumps, rubella and varicella) vaccine",,,,NATIONAL,,
1109,BRA,,AMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
1111,BRA,,AMRO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,NATIONAL,,
1114,BRA,,AMRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
1116,BRA,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
1122,BRA,,AMRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
1123,BRA,,AMRO,2023.0,,Varicella vaccine,,,,NATIONAL,,
1125,BRA,,AMRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
1131,BRA,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
1133,BRB,,AMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
1134,BRB,,AMRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
1135,BRB,,AMRO,2023.0,,DTaP (acellular) vaccine,,,,NATIONAL,,
1137,BRB,,AMRO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
1140,BRB,,AMRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
1142,BRB,,AMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
1145,BRB,,AMRO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
1147,BRB,,AMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
1156,BRB,,AMRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
1157,BRB,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
1161,BRB,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
1162,BRB,,AMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
1164,BRB,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
1166,BRB,,AMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
1170,BRB,,AMRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
1173,BRB,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
1175,BRB,,AMRO,2023.0,,Varicella vaccine,,,,NATIONAL,,
1178,BRB,,AMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
1179,BRN,,WPRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
1180,BRN,,WPRO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
1183,BRN,,WPRO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
1184,BRN,,WPRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
1185,BRN,,WPRO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
1186,BRN,,WPRO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
1188,BRN,,WPRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
1192,BRN,,WPRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
1195,BRN,,WPRO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
1196,BRN,,WPRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
1198,BRN,,WPRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
1199,BRN,,WPRO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
1201,BTN,,SEARO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
1202,BTN,,SEARO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
1203,BTN,,SEARO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
1206,BTN,,SEARO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
1207,BTN,,SEARO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
1209,BTN,,SEARO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
1213,BTN,,SEARO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
1215,BTN,,SEARO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
1217,BTN,,SEARO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
1219,BTN,,SEARO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
1223,BTN,,SEARO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
1226,BTN,,SEARO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
1230,BTN,,SEARO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
1236,BWA,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
1237,BWA,,AFRO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
1238,BWA,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
1241,BWA,,AFRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
1242,BWA,,AFRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
1244,BWA,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
1245,BWA,,AFRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
1247,BWA,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
1252,BWA,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
1255,BWA,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
1258,BWA,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
1275,BWA,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
1281,BWA,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
1283,CAF,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
1284,CAF,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
1287,CAF,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
1288,CAF,,AFRO,2023.0,,Measles vaccine,,,,NATIONAL,,
1289,CAF,,AFRO,2023.0,,Meningococcal A conjugate vaccine,,,,NATIONAL,,
1290,CAF,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
1294,CAF,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
1297,CAF,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
1302,CAF,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
1303,CAF,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
1304,CAN,,AMRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,SUBNATIONAL,,
1305,CAN,,AMRO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,SUBNATIONAL,,
1308,CAN,,AMRO,2023.0,,DTaP-Hib-IPV (acellular) vaccine,,,,NATIONAL,,
1312,CAN,,AMRO,2023.0,,"Hepatitis A, Hepatitis B vaccine",,,,SUBNATIONAL,,
1314,CAN,,AMRO,2023.0,,Pediatric Hepatitis A vaccine,,,,SUBNATIONAL,,
1315,CAN,,AMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,SUBNATIONAL,,
1319,CAN,,AMRO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,SUBNATIONAL,,
1320,CAN,,AMRO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
1322,CAN,,AMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
1326,CAN,,AMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
1329,CAN,,AMRO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,SUBNATIONAL,,
1330,CAN,,AMRO,2023.0,,Meningococcal C conjugate vaccine,,,,SUBNATIONAL,,
1332,CAN,,AMRO,2023.0,,Meningococcal C conjugate vaccine,,,,NATIONAL,,
1333,CAN,,AMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,SUBNATIONAL,,
1334,CAN,,AMRO,2023.0,,"MMRV (Measles, mumps, rubella and varicella) vaccine",,,,SUBNATIONAL,,
1336,CAN,,AMRO,2023.0,,"MMRV (Measles, mumps, rubella and varicella) vaccine",,,,NATIONAL,,
1337,CAN,,AMRO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,SUBNATIONAL,,
1339,CAN,,AMRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
1343,CAN,,AMRO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
1344,CAN,,AMRO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,SUBNATIONAL,,
1346,CAN,,AMRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,SUBNATIONAL,,
1348,CAN,,AMRO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,SUBNATIONAL,,
1351,CAN,,AMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,SUBNATIONAL,,
1354,CAN,,AMRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,SUBNATIONAL,,
1357,CAN,,AMRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
